ID_big_road1,ID_railroad_station_walk,build_count_1971-1995,cafe_avg_price_5000,cafe_count_3000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_sum_3000_max_price_avg,full_sq,kremlin_km,office_count_1500,price_doc,ID_big_road2,big_church_count_1000,big_church_count_5000,build_count_wood,cafe_count_1000,cafe_count_1500_price_1000,cafe_count_2000_price_2500,cafe_count_3000_price_500,cafe_count_5000_price_1000,cafe_sum_3000_min_price_avg,church_count_1500,leisure_count_5000,office_count_2000,cafe_avg_price_2000,cafe_count_3000_price_1000,cafe_count_5000_price_1500,cafe_sum_5000_max_price_avg,church_count_2000,ekder_all,max_floor,office_count_3000,office_sqm_5000,school_quota,big_church_count_3000,build_count_panel,cafe_count_2000_price_1000,cafe_count_5000,leisure_count_3000,mosque_km,office_count_5000,sub_area,trc_sqm_3000,work_all,big_market_km,bulvar_ring_km,cafe_avg_price_3000,cafe_count_2000_price_500,cafe_count_3000_price_1500,cafe_count_500,cafe_sum_2000_max_price_avg,cafe_sum_5000_min_price_avg,oil_chemistry_km,sadovoe_km,trc_sqm_2000,water_treatment_km
16,42.0,98.0,1092.66,189,24,89,1286.89,100,8.126957247,3,27415576,4,0,13,2.0,31,18,9,42,126,771.04,1,7,6,1108.55,62,114,1363.29,1,29172,24.0,23,1629805,7788.0,2,97.0,25,419,3,3.196098825,80,Ramenki,451335,79011,9.112081768,7.348096945,1028.96,15,53,21,1381.58,822.03,15.92043165,6.215991192000001,221440,9.814407
38,47.0,,1292.11,2,2,2,2500.0,49,21.04322715,0,5450000,1,0,2,,1,1,0,0,6,1500.0,2,0,0,750.0,1,7,1605.26,3,2056,17.0,0,85159,,0,,1,21,0,4.217181228,1,Poselenie Sosenskoe,0,6127,4.311836326,20.31203662,2000.0,0,0,0,1000.0,978.95,22.07378476,19.1359369,0,5.909175
1,4.0,130.0,1245.31,38,5,8,1236.84,72,18.79237437,2,11000000,17,1,5,51.0,15,10,3,7,23,726.32,1,1,3,983.33,16,18,1554.69,2,29529,17.0,4,414166,17063.0,3,201.0,12,69,0,14.57854354,10,Mitino,315256,120381,27.09456941,17.61052339,981.58,5,10,5,1233.33,935.94,26.93745455,16.76292962,137756,16.02488
17,4.0,130.0,1205.95,45,8,12,1400.0,82,17.94890404,4,9717222,37,1,5,51.0,10,8,4,7,30,835.56,1,1,4,1023.08,19,24,1505.95,1,29529,,8,499392,17063.0,4,201.0,11,92,0,13.915846900000002,14,Mitino,874180,120381,26.36982463,16.76714792,1117.78,4,12,1,1288.46,905.95,26.10637836,15.91946354,163044,16.72718
4,32.0,44.0,1129.39,576,116,418,1348.97,37,3.093313019,72,2000000,19,5,125,0.0,54,35,33,136,435,816.7,12,71,119,1117.46,149,440,1406.58,27,24252,,222,7860854,6073.0,53,22.0,69,1727,17,1.779690319,536,Danilovskoe,1416780,54478,3.626837708,2.418875462,1082.83,55,157,13,1394.4,852.2,7.4989187689999985,0.908202486,359501,6.834558
14,28.0,10.0,682.14,8,0,7,812.5,45,35.35477868,1,1000000,49,0,2,21.0,1,2,0,4,4,462.5,1,2,1,916.67,3,3,857.14,1,8011,9.0,2,51038,4674.0,1,31.0,2,14,1,26.90726989,3,Savelki,34100,19960,36.94110008,34.05078469,637.5,0,1,0,1166.67,507.14,42.12146144,33.31057425,32000,1.781738
4,83.0,76.0,1196.33,1212,149,553,1539.24,32,2.797818104,64,8500000,32,7,112,6.0,118,57,100,287,549,937.04,10,86,126,1276.26,278,536,1488.55,19,33017,9.0,323,11231651,10602.0,37,30.0,155,2288,52,3.965902141,653,Presnenskoe,1638282,75357,11.24187293,1.653591712,1238.14,146,281,31,1585.37,904.11,11.79757393,0.8044691279999999,489102,12.60672
13,24.0,0.0,907.69,1,1,2,1000.0,36,23.37369741,1,4015222,27,0,1,1.0,1,1,0,0,7,500.0,2,0,1,750.0,1,3,1153.85,3,4695,17.0,1,117300,,0,0.0,1,14,0,13.18857102,1,Poselenie Moskovskij,117300,13996,13.44896211,22.54890872,750.0,0,0,0,1000.0,661.54,29.54613155,21.3805548,117300,13.99758
1,58.0,170.0,1068.42,13,4,9,1083.33,51,19.23339193,1,7500000,31,0,4,0.0,7,5,0,3,14,616.67,0,2,1,745.0,6,8,1342.11,1,30950,12.0,1,85289,10053.0,1,119.0,5,42,1,8.320242389,4,Birjulevo Vostochnoe,188700,93008,8.538120528,18.70281999,850.0,3,2,0,950.0,794.74,12.12796524,17.09982377,1700,8.63145
1,31.0,185.0,869.57,36,2,20,1128.57,35,13.5608949,0,1000000,10,0,7,0.0,4,8,0,8,31,654.29,1,7,0,870.83,17,13,1101.45,2,32331,,0,286274,9439.0,5,143.0,12,71,5,7.182946285,10,Ivanovskoe,551523,77612,14.60863027,11.94213563,891.43,6,8,1,1104.17,637.68,4.978653414,11.37487828,531023,9.637812
5,61.0,42.0,1044.85,149,43,194,1116.2,80,6.623441647999999,19,13500000,30,0,21,0.0,10,8,5,53,176,664.79,2,16,31,961.0,42,141,1305.15,5,16078,7.0,61,4332780,3337.0,8,50.0,15,664,3,4.27727773,244,Butyrskoe,350634,43045,15.38972424,5.132335793,890.49,17,31,6,1200.0,784.54,12.21903916,4.544205451,216355,17.08491
1,58.0,111.0,1156.58,12,4,8,1090.91,38,19.09727383,1,2700000,31,0,4,0.0,4,5,0,3,12,627.27,1,2,1,745.0,5,9,1447.37,1,18534,10.0,1,112289,5226.0,1,82.0,5,42,1,8.097874913,6,Birjulevo Zapadnoe,1700,54914,9.201841263,18.55404246,859.09,3,2,3,950.0,865.79,12.45644345,16.97557662,1700,8.68133
38,47.0,,1369.44,3,1,1,3000.0,31,21.56099964,0,3172200,1,0,1,,1,1,0,0,5,1833.33,1,0,0,750.0,1,8,1694.44,2,2056,,0,85159,,0,,1,19,0,3.937969588,1,Poselenie Sosenskoe,0,6127,4.992829567,20.83073824,2416.67,0,0,1,1000.0,1044.44,22.36518897,19.64991233,0,5.479824
1,33.0,106.0,1063.92,44,13,45,1368.42,82,12.39026725,3,1100000,22,0,6,1.0,5,2,2,5,54,802.63,1,3,7,1063.64,17,46,1329.55,1,24075,10.0,9,708020,6484.0,2,123.0,2,189,1,4.959159079,27,Ochakovo-Matveevskoe,298195,78670,11.72904093,11.52387762,1085.53,3,9,0,1318.18,798.3,20.74240435,10.35381346,75500,14.2314
10,18.0,59.0,911.32,75,9,51,1154.93,58,10.80627345,0,2000000,1,1,13,39.0,8,5,3,23,54,688.73,4,5,3,918.75,23,37,1144.65,5,26341,6.0,6,990863,4339.0,3,32.0,12,168,1,9.63253019,48,Izmajlovo,277056,65499,19.31520906,9.026165396,921.83,19,18,4,1145.83,677.99,4.452292263,8.282821037,70324,14.75457
3,17.0,103.0,966.12,35,11,39,1109.38,42,8.515417735,2,5500000,4,0,13,22.0,7,4,0,9,57,646.88,1,4,4,816.67,13,38,1213.82,4,21635,,12,1829347,5791.0,0,99.0,7,163,0,7.328457988999999,52,Pechatniki,66372,51393,4.855379195,7.552953935,878.13,2,7,1,1041.67,718.42,6.081213843,6.431385379,4100,4.3582800000000015
4,5.0,71.0,1165.93,1815,170,639,1453.0,52,0.072896553,120,4159123,34,16,150,27.0,316,143,150,449,642,882.31,66,105,232,1180.19,432,636,1451.32,104,20184,,486,9997846,6772.0,94,41.0,257,2625,85,1.827838178,774,Tverskoe,1702619,43921,7.836658044,0.506919217,1167.66,255,446,71,1468.75,880.53,8.750185233,2.185333005,1240332,10.37804
2,73.0,188.0,894.0,31,5,27,1120.69,41,16.78022373,2,6843720,40,0,7,2.0,4,2,1,11,22,682.76,1,0,3,826.92,6,18,1120.0,3,32522,,5,579851,8810.0,2,164.0,4,80,0,5.6498542270000005,11,Chertanovo Juzhnoe,907265,93309,12.25853682,16.14904661,901.72,5,9,1,1038.46,668.0,14.39679302,14.72231208,535265,8.117599
1,8.0,206.0,859.82,53,11,37,1019.61,46,15.80755077,3,7000000,36,0,13,0.0,3,1,0,19,39,601.96,0,0,3,753.57,17,28,1080.36,1,36211,14.0,6,442303,11065.0,4,184.0,2,123,0,5.139235372,19,Bibirevo,1130131,98207,4.760507249,14.35640818,810.78,7,12,0,928.57,639.29,17.85419886,13.71604469,942600,25.05194
2,29.0,75.0,899.01,25,13,51,1340.91,38,12.8604985,1,6400000,23,0,6,0.0,8,5,1,4,53,781.82,2,9,1,907.14,10,31,1131.58,5,29059,9.0,7,1085714,5631.0,1,154.0,6,165,1,3.216709271,24,Caricyno,122035,84387,7.170063582,12.37763004,1061.36,3,4,6,1142.86,666.45,9.255604593,10.68887648,15035,2.347144
5,12.0,68.0,922.15,51,15,43,1447.92,38,14.72348392,4,5500000,1,0,14,0.0,13,4,3,4,60,868.75,3,0,4,1261.29,20,42,1158.23,3,16509,,9,925760,5671.0,4,85.0,9,173,0,4.385481333,39,Dmitrovskoe,518507,61600,13.64210261,13.26084824,1158.33,4,17,1,1564.52,686.08,19.84917503,12.62908197,313500,20.43928
20,72.0,33.0,1002.23,101,20,103,1270.0,57,7.834970673,7,1000000,5,1,21,1.0,30,10,17,33,94,754.0,5,6,9,1056.67,28,65,1254.78,5,16634,,30,2388378,5341.0,4,34.0,20,334,4,4.089340747,111,Ostankinskoe,413045,37484,12.42851206,6.392035894,1012.0,25,18,3,1326.67,749.68,11.54453783,5.739786551,32145,17.79919
13,24.0,,1026.47,10,1,3,1200.0,79,22.45027177,0,5668090,27,0,2,,2,1,1,1,8,680.0,0,0,0,1166.67,6,4,1294.12,3,861,,0,117300,,1,,2,18,0,13.217828699999998,1,Poselenie Vnukovskoe,22000,2566,16.10951855,21.58112346,940.0,0,2,0,1500.0,758.82,30.51243198,20.41225915,17000,17.02998
4,14.0,76.0,1220.75,393,98,352,1702.74,29,4.7510678010000005,37,1000000,32,0,48,6.0,24,17,36,82,360,1044.11,4,68,54,1434.76,82,347,1518.57,6,33017,,102,7947937,10602.0,13,30.0,33,1498,7,4.476643714,421,Presnenskoe,1419941,75357,16.98058247,3.728603739,1373.42,32,91,3,1777.44,922.93,13.89635969,2.8362967930000003,696200,13.67026
13,24.0,,800.0,1,1,1,,55,27.00081593,0,3190980,38,0,0,,0,0,0,0,1,,0,0,0,,0,1,1000.0,0,548,,0,117300,,0,,0,4,0,13.44782627,1,Poselenie Filimonkovskoe,0,1633,18.14532302,26.19777888,,0,0,0,,600.0,31.86203396,25.03640733,0,13.533729999999998
5,129.0,11.0,1572.73,7,1,2,2000.0,39,22.67141461,0,1200000,36,0,2,97.0,0,0,1,1,3,1185.71,1,0,0,1930.0,3,2,1954.55,1,3215,17.0,0,40000,3298.0,0,42.0,1,12,0,11.33528436,1,Severnoe,0,19539,16.41466365,21.18048745,1592.86,1,0,0,2400.0,1190.91,26.10238263,20.58998254,0,18.20223
13,24.0,,1005.26,9,1,4,1222.22,38,22.2224338,0,5490168,27,0,2,,2,1,1,1,8,700.0,1,1,0,983.33,5,5,1263.16,3,861,17.0,0,117300,,1,,3,20,0,13.02428958,1,Poselenie Vnukovskoe,22000,2566,16.02481569,21.35256386,961.11,1,2,1,1250.0,747.37,30.35159408,20.1839798,17000,17.04954
11,75.0,10.0,1010.0,3,0,1,1333.33,37,19.38294954,0,779396,7,0,4,0.0,0,0,0,0,7,833.33,1,0,0,750.0,1,6,1266.67,1,3150,,0,0,7377.0,0,28.0,1,15,0,9.632187005,0,Nekrasovka,41100,13331,10.1382061,18.0183375,1083.33,0,2,0,1000.0,753.33,9.363079702,17.27014737,0,1.949278
13,24.0,,1005.26,10,1,4,1200.0,40,22.37012991,0,5194641,27,0,2,,2,1,1,1,8,680.0,0,0,0,1166.67,6,5,1263.16,3,861,17.0,0,117300,,1,,2,20,0,13.12128858,1,Poselenie Vnukovskoe,22000,2566,15.87820178,21.50173781,940.0,0,2,1,1500.0,747.37,30.41117108,20.3325878,17000,16.95335
4,7.0,55.0,935.14,140,15,83,1162.88,38,7.6235513410000015,21,6700000,10,3,27,0.0,13,15,7,39,100,683.33,2,13,33,925.76,49,69,1174.83,11,24166,12.0,57,2134944,4169.0,13,50.0,25,301,6,5.9111418460000005,121,Preobrazhenskoe,455886,51951,14.0706012,5.8223096,923.11,19,28,8,1166.67,695.45,5.331240749,5.104816328,177041,14.07254
3,17.0,154.0,862.38,53,12,34,1166.67,31,12.30740543,2,1100000,50,1,8,0.0,7,5,0,13,35,695.83,5,5,2,903.33,17,24,1084.16,6,34450,12.0,4,79623,11887.0,4,190.0,7,113,1,9.983425956,6,Ljublino,773298,107626,1.202722276,11.37503669,931.25,2,14,2,1133.33,640.59,3.807300143,10.20209573,386220,4.359866
1,26.0,175.0,1266.02,28,14,16,1903.85,82,14.99867287,5,16507300,44,0,4,161.0,4,3,5,0,34,1173.08,5,0,5,1375.0,8,28,1577.67,5,37504,1.0,5,696588,11032.0,1,160.0,7,117,0,10.57673087,19,Strogino,650124,97920,26.35099175,13.84375491,1538.46,0,10,0,1722.22,954.37,23.76918701,13.0029775,650124,21.31096
4,5.0,71.0,1165.93,1815,170,639,1453.0,76,0.072896553,120,7109155,34,16,150,27.0,316,143,150,449,642,882.31,66,105,232,1180.19,432,636,1451.32,104,20184,2.0,486,9997846,6772.0,94,41.0,257,2625,85,1.827838178,774,Tverskoe,1702619,43921,7.836658044,0.506919217,1167.66,255,446,71,1468.75,880.53,8.750185233,2.185333005,1240332,10.37804
13,24.0,,1005.26,10,1,4,1200.0,64,22.37012991,0,7399137,27,0,2,,2,1,1,1,8,680.0,0,0,0,1166.67,6,5,1263.16,3,861,17.0,0,117300,,1,,2,20,0,13.12128858,1,Poselenie Vnukovskoe,22000,2566,15.87820178,21.50173781,940.0,0,2,1,1500.0,747.37,30.41117108,20.3325878,17000,16.95335
14,28.0,131.0,720.0,6,0,7,916.67,72,36.98297332,1,1000000,49,0,0,146.0,0,1,0,3,4,566.67,1,2,1,640.0,1,4,900.0,1,14911,,1,51038,10529.0,0,111.0,1,15,1,29.42515514,3,Krjukovo,17700,58114,43.30343391,35.74137709,741.67,3,2,0,800.0,540.0,44.26451865,34.95836307,15600,5.1957309999999985
3,17.0,63.0,924.78,43,8,35,1187.5,38,10.46047102,1,4819000,50,0,8,0.0,4,5,1,10,37,700.0,8,5,2,771.43,16,29,1159.29,9,25292,20.0,5,609579,5580.0,4,60.0,8,121,1,9.28035037,19,Tekstil'shhiki,433870,63388,3.990907123,9.486358858,943.75,8,10,0,976.19,690.27,5.798241923,8.372803433,58870,4.658191
4,83.0,76.0,1178.52,1725,164,631,1502.79,115,1.37390939,135,43000000,28,8,133,6.0,305,161,153,420,622,914.19,29,99,224,1251.85,402,614,1466.61,62,33017,4.0,429,12319542,10602.0,79,30.0,223,2575,72,3.027776812,768,Presnenskoe,1753408,75357,9.599533305,0.195772988,1208.49,233,408,58,1556.1,890.42,10.34652202,0.6253002910000001,1267792,11.5784
14,28.0,46.0,682.14,14,0,7,857.14,43,38.39592463,1,5300000,49,0,1,7.0,1,0,0,7,4,507.14,1,2,1,656.25,4,3,857.14,1,10196,14.0,3,51038,2506.0,0,17.0,1,14,2,30.19695057,3,Silino,44000,22548,41.4235867,37.11465351,682.14,5,3,1,812.5,507.14,45.33513317,36.36005101,2100,5.124242
11,75.0,10.0,1028.57,3,0,1,1333.33,38,19.76393757,0,4160000,7,0,4,0.0,0,0,0,0,6,833.33,1,0,0,,1,6,1285.71,1,3150,,0,0,7377.0,0,28.0,0,14,0,9.895089566000001,0,Nekrasovka,41100,13331,10.10314735,18.407120300000006,1083.33,0,2,0,,771.43,9.425425854,17.64838925,0,1.530345
4,71.0,76.0,1195.8,1040,141,537,1508.73,37,3.4206123660000003,61,9950000,28,6,96,6.0,53,54,76,253,519,917.25,12,82,110,1310.72,251,505,1487.73,17,33017,12.0,264,10544889,10602.0,28,30.0,89,2179,34,3.858600443,593,Presnenskoe,1410001,75357,12.05957888,2.252177537,1212.99,94,237,9,1625.94,903.88,12.16223384,1.391790361,167986,13.490429999999998
1,25.0,87.0,855.06,43,15,27,1029.41,59,14.73406833,0,9200000,15,3,10,0.0,6,5,0,13,27,614.71,2,1,0,783.33,10,18,1075.95,3,22743,9.0,9,348079,6839.0,8,93.0,10,94,1,2.8624565260000003,19,Losinoostrovskoe,1634820,49063,4.099345944,13.19651188,822.06,4,9,2,1000.0,634.18,15.01549321,12.54630336,1553370,23.63878
20,43.0,23.0,949.48,87,13,65,1261.9,49,8.946420697999999,3,7600000,15,0,12,0.0,4,6,7,26,58,741.67,2,7,8,1076.25,28,40,1191.71,5,9591,,19,1024440,2260.0,4,14.0,12,206,2,5.357612093999999,59,Rostokino,769699,22837,10.27476015,7.384545188,1001.79,12,13,0,1350.0,707.25,10.46548762,6.734650153,482000,18.03643
3,17.0,154.0,867.82,58,11,31,1056.6,49,11.43258927,2,7800000,50,2,7,0.0,7,4,1,15,39,622.64,5,4,4,902.17,21,23,1094.06,7,34450,14.0,4,230679,11887.0,5,190.0,9,112,0,9.111592692,11,Ljublino,642398,107626,2.357423359,10.52796803,839.62,5,15,0,1130.43,641.58,4.685507647,9.309498403,434320,3.5087040000000003
11,75.0,10.0,909.38,5,0,2,1300.0,37,20.54946417,0,3876120,55,0,2,0.0,0,0,0,1,9,760.0,2,0,0,825.0,2,4,1156.25,2,3150,17.0,0,26950,7377.0,0,28.0,0,16,0,11.89150635,1,Nekrasovka,41100,13331,10.26421846,19.27253651,1030.0,1,1,0,1000.0,662.5,8.483391369,18.41892854,0,0.387777
22,33.0,90.0,983.94,49,10,37,1267.44,58,13.66707384,3,10450000,1,1,3,0.0,1,1,2,10,44,755.81,2,3,5,911.9,14,35,1233.58,4,29983,22.0,11,756813,11286.0,3,147.0,7,147,2,4.716909005,26,Troparevo-Nikulino,376700,68234,7.278996957,12.82966312,1011.63,6,12,0,1142.86,734.31,21.67023821,11.65906145,317900,14.26087
3,3.0,35.0,951.92,53,7,25,1170.0,39,9.317620169,1,6800000,4,0,11,0.0,7,7,2,15,41,700.0,1,6,4,935.71,16,27,1197.12,6,32027,12.0,7,1186826,10492.0,1,312.0,11,111,2,8.278852032,45,Kuz'minki,264256,93811,5.788702566,8.16781904,935.0,8,14,1,1178.57,706.73,4.747314043,7.188649673,48450,6.1687
1,16.0,176.0,874.06,59,12,31,1028.85,52,14.11860041,0,8300000,48,2,9,0.0,12,9,2,20,40,605.77,2,1,2,746.51,17,28,1099.06,3,45487,17.0,4,288023,21892.0,6,328.0,14,118,0,8.588201603,8,Mar'ino,572410,161290,4.757579423999999,13.32465286,817.31,19,11,2,941.86,649.06,3.520777802,11.90844523,514888,3.667428
14,85.0,59.0,959.09,152,34,101,1113.97,34,9.442817397,18,3000000,28,0,12,0.0,17,15,4,53,97,664.71,2,4,25,859.49,39,75,1199.68,6,18425,14.0,48,2394745,5838.0,6,46.0,23,342,1,6.450091715,102,Vojkovskoe,662008,38266,20.36568562,8.143152055,889.34,31,30,2,1075.95,718.51,16.92741881,7.396951479,493091,19.84089
1,33.0,106.0,1125.29,37,13,42,1363.64,48,11.87530826,1,1000000,22,1,6,1.0,0,1,0,6,50,812.12,0,4,2,743.75,12,45,1405.17,1,24075,,11,801133,6484.0,3,123.0,3,187,1,4.639211189,33,Ochakovo-Matveevskoe,126226,78670,13.70664792,10.99679201,1087.88,3,9,0,937.5,845.4,20.46565212,9.83849113,63500,14.55561
1,4.0,130.0,1162.18,37,7,11,1243.24,79,18.53723421,2,14131899,37,1,6,51.0,13,9,3,7,30,732.43,2,1,3,957.81,15,21,1455.13,2,29529,23.0,6,424047,17063.0,4,201.0,13,85,0,13.92382184,11,Mitino,315256,120381,27.02829529,17.34464056,987.84,6,10,4,1203.13,869.23,26.55546852,16.509645199999998,137756,15.84913
38,47.0,,1530.77,4,1,1,2875.0,45,22.56765524,0,5201617,1,0,1,,1,1,0,0,2,1750.0,1,0,0,2416.67,1,6,1884.62,3,2056,10.0,0,85159,,0,,1,14,0,4.263268223,1,Poselenie Sosenskoe,0,6127,6.328276,21.83369685,2312.5,0,0,0,3000.0,1176.92,23.42451776,20.67020561,0,5.3045589999999985
5,51.0,42.0,964.04,77,23,123,1144.93,39,8.239522999,1,7750000,30,0,17,0.0,4,2,0,28,108,694.2,1,5,6,769.23,16,74,1207.87,4,16078,12.0,36,3234916,3337.0,5,50.0,8,379,3,3.455767603,143,Butyrskoe,201037,43045,16.70045212,6.760369552999999,919.57,10,17,0,961.54,720.22,13.88822929,6.148609504,55602,18.77591
9,22.0,105.0,1322.11,42,6,19,1371.79,43,12.25323704,3,5950000,6,2,8,15.0,5,5,1,9,25,825.64,2,2,9,876.19,12,22,1647.37,3,28816,,13,898563,8658.0,4,135.0,7,101,2,4.646834841,21,Mozhajskoe,921801,82808,17.62263093,11.37987042,1098.72,6,11,2,1095.24,996.84,21.41270726,10.3443789,141395,17.31701
14,54.0,85.0,922.64,84,19,63,1123.46,44,12.99471811,5,4235000,5,0,12,0.0,12,4,0,23,69,665.43,3,1,11,769.05,31,51,1156.72,3,27005,5.0,21,1278648,5396.0,7,74.0,20,220,0,5.486217377000001,52,Golovinskoe,334640,63495,19.25128945,11.61034787,894.44,12,22,2,976.19,688.56,19.47522739,10.929788,138640,20.60118
10,56.0,185.0,872.16,30,3,25,1100.0,67,13.62182892,0,7000000,25,1,7,0.0,1,4,0,8,38,630.0,1,7,0,688.89,15,19,1102.27,2,32331,9.0,2,218437,9439.0,3,143.0,5,91,0,6.496809388,6,Ivanovskoe,375106,77612,14.27595624,11.92377589,865.0,3,5,0,888.89,642.05,5.300982633,11.28124811,350000,11.36185
38,47.0,,1040.54,2,3,10,1750.0,48,20.66681407,0,4728570,1,0,2,,0,0,0,0,11,1000.0,1,0,0,750.0,1,11,1297.3,2,2056,16.0,0,85159,,0,,1,40,0,3.513159668,1,Poselenie Sosenskoe,0,6127,5.547796439,19.94519288,1375.0,0,0,0,1000.0,783.78,21.07844931,18.72886214,0,5.523638
2,82.0,93.0,903.96,79,11,50,1075.34,44,12.70281993,4,6200000,1,1,5,0.0,17,7,3,26,53,634.25,2,5,6,841.25,24,48,1131.1,3,25045,9.0,12,1817901,6784.0,2,131.0,10,175,1,1.7490834830000002,42,Chertanovo Severnoe,885003,73503,8.691494902999999,12.07035798,854.79,16,16,4,1050.0,676.83,13.15061826,10.64652306,427100,5.3457050000000015
4,65.0,44.0,1052.78,112,51,141,1296.3,56,5.753365474,13,2000000,3,0,59,0.0,23,12,5,28,165,772.22,3,22,19,963.95,37,164,1313.29,3,24252,9.0,71,5312475,6073.0,11,22.0,14,608,1,4.423354053,250,Danilovskoe,1282289,54478,3.654207367,5.09505182,1034.26,13,26,1,1209.3,792.28,8.011126392000001,3.5104749230000003,1095000,4.150108
16,33.0,18.0,984.97,175,14,75,1199.4,56,11.33632547,5,8796950,51,0,6,0.0,14,13,10,44,112,715.48,1,6,11,909.49,59,90,1234.18,3,12456,1.0,27,1362337,4385.0,2,124.0,28,330,3,1.105306832,56,Prospekt Vernadskogo,483095,41554,5.410384047000001,10.57831131,957.44,24,47,7,1145.57,735.76,18.57719795,9.445441128999999,219500,10.64277
13,103.0,,1110.71,4,0,2,1375.0,38,24.09334158,0,1963500,27,0,2,,0,0,0,1,6,825.0,1,0,0,825.0,1,4,1392.86,1,861,17.0,0,117300,,0,,0,14,0,14.87067676,1,Poselenie Vnukovskoe,17000,2566,17.652472600000007,23.22119496,1100.0,1,1,0,1000.0,828.57,32.07687724,22.05382575,17000,17.70806
2,42.0,38.0,1010.16,148,16,93,1235.92,43,8.495064597,6,1200000,4,0,19,0.0,13,8,4,34,122,733.8,4,12,13,951.02,51,100,1263.74,5,14557,5.0,36,3161918,2204.0,4,40.0,20,380,5,3.154632478,97,Kotlovka,837270,41476,8.294982219,7.832295171,984.86,9,38,6,1193.88,756.59,13.75355864,6.468082691,75270,5.449225
37,4.0,130.0,1159.79,45,8,15,1488.37,73,16.9334225,2,6500000,17,0,5,51.0,5,4,4,6,35,890.7,2,1,8,1343.18,17,29,1448.45,2,29529,25.0,8,499392,17063.0,4,201.0,10,105,0,13.07464025,14,Mitino,874180,120381,25.16075919,15.74996267,1189.53,2,11,2,1681.82,871.13,25.08763401,14.90429717,82264,17.53538
1,25.0,73.0,860.93,80,20,55,1000.0,37,13.30057206,3,1000000,15,1,14,1.0,8,3,1,27,50,583.56,1,2,5,882.5,27,32,1082.78,4,18775,,9,647743,6476.0,7,122.0,6,171,0,3.526942565,30,Juzhnoe Medvedkovo,1385348,52793,6.255945293,11.86240678,791.78,6,15,5,1100.0,639.07,15.38373562,11.19392555,81067,22.98991
1,25.0,73.0,878.72,69,20,52,1057.38,38,13.1721315,3,2980000,15,1,14,1.0,7,5,2,19,49,626.23,2,3,4,905.77,22,32,1104.73,6,18775,,10,652638,6476.0,6,122.0,9,168,0,3.845832712,31,Juzhnoe Medvedkovo,399148,52793,5.365923711000001,11.74524245,841.8,7,17,4,1134.62,652.7,14.98509996,11.0526133,99282,22.73907
4,83.0,76.0,1180.0,1513,160,618,1544.81,76,1.955976267,117,15500000,32,6,127,6.0,213,132,127,358,612,939.59,19,94,194,1261.97,347,600,1468.5,37,33017,6.0,386,11739830,10602.0,61,30.0,193,2525,65,3.340779631,730,Presnenskoe,1627222,75357,11.25072488,0.7911437,1242.2,206,344,53,1567.0,891.5,10.93440985,0.031112096,624178,12.01049
1,4.0,93.0,1021.43,53,9,37,1153.06,57,15.83426659,1,8200000,14,0,10,7.0,10,5,2,14,55,677.55,0,1,3,894.44,19,41,1279.22,1,39573,,9,748939,9891.0,6,235.0,9,163,1,10.2394555,28,Severnoe Tushino,365398,93843,22.36301259,14.58770905,915.31,4,11,2,1138.89,763.64,23.37419624,13.80793771,174458,17.556729999999998
4,2.0,84.0,906.25,29,10,50,1142.86,56,8.532480293999999,0,11194600,3,0,9,1.0,2,4,1,10,62,660.71,1,7,0,1105.0,11,40,1139.88,2,29431,24.0,10,2721859,6237.0,1,90.0,5,178,5,6.543563239,67,Nagatinskij Zaton,275665,70194,8.42790322,7.790824982,901.79,2,3,0,1400.0,672.62,8.081087842,6.3067663320000005,12065,1.795546
38,42.0,,1052.38,1,0,9,1500.0,89,20.19708984,1,6828850,43,0,2,,0,0,0,0,4,1000.0,0,0,1,,0,4,1309.52,1,2056,15.0,1,216052,,0,,0,21,0,7.283235117,5,Poselenie Sosenskoe,0,6127,3.371199758,19.44859328,1250.0,0,1,0,,795.24,23.51786003,18.33758431,0,8.813134
11,11.0,42.0,929.17,10,1,8,1250.0,38,17.18330573,0,5200000,7,0,5,793.0,2,1,0,0,15,750.0,0,2,0,1000.0,5,11,1166.67,0,8935,16.0,0,138650,8687.0,3,97.0,1,37,0,9.253779284,2,Kosino-Uhtomskoe,47100,49242,12.30257593,15.80844941,1000.0,0,5,1,1250.0,691.67,8.559956362000001,15.07527519,0,4.0066190000000015
14,41.0,8.0,1054.26,33,5,12,1515.15,82,20.67997824,1,16100000,1,0,4,116.0,11,4,1,4,11,930.3,2,0,2,1035.0,8,17,1308.51,2,2497,18.0,3,53940,6620.0,1,14.0,5,52,0,12.81043769,3,Kurkino,302618,13143,21.85295053,19.3587789,1222.73,3,14,2,1275.0,800.0,27.53288535,18.62993265,292618,12.61182
11,75.0,10.0,909.38,5,0,2,1300.0,51,20.54946417,0,5265645,55,0,2,0.0,0,0,0,1,9,760.0,2,0,0,825.0,2,4,1156.25,2,3150,17.0,0,26950,7377.0,0,28.0,0,16,0,11.89150635,1,Nekrasovka,41100,13331,10.26421846,19.27253651,1030.0,1,1,0,1000.0,662.5,8.483391369,18.41892854,0,0.387777
